,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target,decade
2887,0.766,0.334,5,-12.831,0,0.0863,0.427,9.77e-06,0.107,0.565,77.219,147733,4,53.7124,6,0,1960
2888,0.545,0.345,7,-14.079,1,0.0318,0.476,0.000948,0.134,0.681,120.719,197640,4,35.26239,12,0,1960
2889,0.562,0.697,7,-8.859,1,0.0903,0.586,0.0,0.0822,0.808,149.215,125893,4,36.14649,8,1,1960
2890,0.711,0.167,0,-17.839,1,0.079,0.789,8.54e-05,0.0983,0.599,102.507,187947,4,17.77381,9,1,1960
2891,0.501,0.753,6,-7.349,1,0.0331,0.0381,0.0,0.185,0.927,123.713,120787,4,63.21801,4,1,1960
2892,0.474,0.32,4,-9.398,0,0.047,0.935,0.00102,0.105,0.451,181.408,125708,4,35.86631,5,0,1960
2893,0.308,0.382,6,-11.522,1,0.0349,0.829,0.0,0.054,0.463,133.85,159560,4,32.99576,7,1,1960
2894,0.478,0.122,9,-22.735,0,0.056,0.831,0.714,0.298,0.493,122.146,399933,4,28.03441,19,0,1960
2895,0.757,0.601,0,-9.295,1,0.0395,0.806,3.24e-06,0.179,0.89,83.957,150640,4,38.68454,9,1,1960
2896,0.686,0.691,6,-4.743,1,0.0335,0.752,1.27e-05,0.174,0.913,97.687,155016,3,50.75466,8,0,1960
2897,0.159,0.131,0,-23.023,1,0.0389,0.77,0.926,0.255,0.216,85.195,139400,4,67.46291,7,0,1960
2898,0.271,0.406,4,-13.026,1,0.033,0.812,2.64e-05,0.163,0.456,93.521,171973,4,64.23978,7,1,1960
2899,0.693,0.477,1,-12.714,1,0.0621,0.00314,0.893,0.115,0.945,119.296,192093,4,26.84804,11,0,1960
2900,0.514,0.882,7,-5.306,1,0.0491,0.0154,0.0,0.389,0.942,92.147,184107,4,27.79247,8,1,1960
2901,0.431,0.379,9,-8.615,1,0.0267,0.794,0.0,0.303,0.31,97.061,167853,4,31.38284,10,1,1960
2902,0.221,0.29,0,-10.837,1,0.0334,0.9,3e-05,0.181,0.665,169.435,208960,3,54.88477,11,0,1960
2903,0.314,0.677,11,-13.584,1,0.102,0.0858,0.0171,0.339,0.433,107.85,218587,5,39.46458,7,0,1960
2904,0.508,0.438,0,-6.833,1,0.0293,0.813,0.0,0.12,0.429,85.786,191356,4,14.94709,10,1,1960
2905,0.662,0.678,11,-9.749,1,0.178,0.62,3.25e-06,0.1,0.804,79.67,180560,4,30.52508,6,0,1960
2906,0.506,0.547,0,-6.395,0,0.0527,0.595,1.66e-05,0.099,0.744,98.837,165213,4,61.99568,8,0,1960
2907,0.153,0.49,3,-8.344,1,0.0366,0.846,0.0,0.191,0.315,199.391,198653,3,39.10516,9,1,1960
2908,0.422,0.346,9,-12.173,0,0.0302,0.868,0.844,0.444,0.453,89.172,58040,4,8.82915,3,0,1960
2909,0.478,0.72,4,-6.723,1,0.0349,0.65,0.0,0.372,0.736,105.711,128392,4,27.77861,7,1,1960
2910,0.587,0.76,8,-6.545,1,0.0726,0.302,0.0,0.274,0.912,106.231,174693,4,73.41225,8,0,1960
2911,0.35,0.283,7,-14.711,1,0.0387,0.853,0.568,0.477,0.385,102.79,391333,4,40.78949,19,0,1960
2912,0.35,0.35,5,-17.609,1,0.0548,0.975,0.853,0.126,0.31,145.706,388000,4,22.58073,18,0,1960
2913,0.184,0.184,4,-11.841,0,0.0424,0.891,0.563,0.151,0.0365,114.265,147907,5,33.11335,10,0,1960
2914,0.278,0.814,10,-5.737,1,0.0424,0.0946,0.418,0.233,0.604,155.507,121867,4,45.92416,6,1,1960
2915,0.56,0.753,0,-9.195,1,0.0678,0.734,0.000119,0.383,0.947,152.633,144173,4,30.65092,7,1,1960
2916,0.519,0.18,5,-16.538,1,0.0285,0.867,4.05e-06,0.105,0.373,81.31,150427,4,31.34052,6,1,1960
2917,0.642,0.454,4,-9.631,1,0.0323,0.749,0.0,0.182,0.903,112.191,158333,4,37.90441,7,0,1960
2918,0.572,0.418,0,-10.738,1,0.0349,0.635,0.0,0.0961,0.694,104.566,165000,4,30.79849,6,1,1960
2919,0.417,0.473,3,-12.245,1,0.111,0.949,0.109,0.0955,0.532,89.001,193293,4,38.25086,6,0,1960
2920,0.79,0.223,4,-12.125,0,0.0419,0.972,0.505,0.121,0.633,92.558,157813,4,26.61086,9,0,1960
2921,0.718,0.562,7,-7.279,1,0.0283,0.75,0.0,0.164,0.92,116.214,144920,4,37.5507,6,1,1960
2922,0.694,0.293,11,-16.278,0,0.0431,0.595,0.0154,0.132,0.637,143.804,299147,4,55.43192,15,0,1960
2923,0.62,0.406,0,-10.421,1,0.0281,0.722,6.73e-06,0.114,0.695,101.489,146840,4,24.69151,7,1,1960
2924,0.407,0.549,4,-9.975,0,0.0352,0.689,0.961,0.54,0.525,115.305,176493,4,25.37043,9,1,1960
2925,0.688,0.668,4,-11.316,1,0.0314,0.388,0.0,0.0675,0.726,116.919,191332,4,43.53548,11,1,1960
2926,0.659,0.66,0,-8.337,1,0.0441,0.627,0.000217,0.136,0.672,116.634,146360,4,48.35175,8,1,1960
2927,0.218,0.336,5,-12.997,1,0.0301,0.0743,1.61e-06,0.134,0.232,176.66,164200,4,53.14923,7,1,1960
2928,0.714,0.338,4,-10.994,0,0.0456,0.93,0.00644,0.389,0.667,128.386,165067,4,29.16606,7,1,1960
2929,0.636,0.256,1,-15.208,1,0.0443,0.346,0.0,0.142,0.544,128.993,114773,4,53.64508,7,1,1960
2930,0.75,0.794,3,-10.795,1,0.0451,0.323,0.0271,0.0348,0.875,110.194,346970,4,22.69648,14,0,1960
2931,0.707,0.408,10,-10.755,1,0.0398,0.00979,0.79,0.0987,0.938,89.178,122480,4,30.98685,8,1,1960
2932,0.308,0.679,2,-4.926,1,0.0472,0.48,4.24e-05,0.105,0.332,126.995,198587,4,24.88498,11,0,1960
2933,0.647,0.321,5,-19.451,1,0.0533,0.661,0.141,0.0779,0.774,105.687,145133,4,35.37847,11,1,1960
2934,0.688,0.299,7,-14.391,1,0.0309,0.35,0.000219,0.128,0.78,90.778,170973,4,54.7074,9,1,1960
2935,0.706,0.716,0,-6.473,0,0.0426,0.798,1.29e-05,0.0955,0.892,105.49,154320,4,20.45549,10,0,1960
2936,0.425,0.48,2,-13.094,1,0.0441,0.579,1.3e-06,0.184,0.699,132.859,167333,4,41.91198,6,1,1960
2937,0.57,0.551,8,-4.373,1,0.0283,0.689,5.88e-05,0.332,0.734,127.195,133413,4,31.31975,8,0,1960
2938,0.0623,0.00246,0,-39.609,1,0.0457,0.972,0.853,0.0771,0.0428,70.2,205533,3,76.32757,9,0,1960
2939,0.532,0.534,8,-12.42,1,0.0368,0.75,0.0742,0.335,0.796,129.979,144051,4,33.88856,7,0,1960
2940,0.432,0.89,4,-5.617,1,0.131,0.00252,0.405,0.0988,0.0496,140.181,256667,3,104.41964,8,0,1960
2941,0.541,0.366,5,-9.19,1,0.0252,0.938,0.445,0.107,0.425,94.809,173027,3,34.15322,10,1,1960
2942,0.577,0.526,9,-8.908,1,0.0316,0.814,0.0,0.111,0.624,116.294,174813,4,22.90399,10,1,1960
2943,0.582,0.545,4,-11.677,0,0.0298,0.017,4.05e-06,0.229,0.721,101.691,164893,4,21.72547,12,1,1960
2944,0.298,0.217,7,-15.66,1,0.0321,0.941,0.388,0.109,0.147,90.713,111933,4,43.85138,4,0,1960
2945,0.614,0.795,7,-7.953,1,0.13,0.0216,0.0974,0.109,0.459,125.006,333867,4,37.3239,11,0,1960
2946,0.59,0.805,0,-6.481,1,0.0371,0.137,0.0,0.0996,0.797,138.514,154200,4,45.83352,7,1,1960
2947,0.504,0.261,5,-18.857,1,0.23,0.994,0.921,0.176,0.835,136.969,229467,4,22.08293,13,0,1960
2948,0.173,0.424,9,-9.102,1,0.0324,0.888,0.309,0.198,0.0389,85.494,248187,4,19.82755,11,0,1960
2949,0.285,0.67,2,-5.107,1,0.0482,0.23,0.806,0.117,0.187,136.871,284773,4,42.16569,12,0,1960
2950,0.591,0.405,0,-14.709,1,0.0492,0.923,0.964,0.112,0.848,88.267,121661,4,35.6972,4,0,1960
2951,0.619,0.654,3,-8.46,1,0.0652,0.611,0.0,0.144,0.688,134.293,181493,4,44.94276,11,1,1960
2952,0.339,0.406,10,-8.955,1,0.0319,0.865,1.1e-05,0.11,0.619,109.783,118133,3,50.08517,8,1,1960
2953,0.593,0.699,10,-7.887,0,0.192,0.758,0.0,0.0802,0.887,123.754,122613,4,46.55941,6,0,1960
2954,0.236,0.0965,2,-25.503,0,0.0524,0.966,0.976,0.134,0.0736,66.73,207107,4,32.32019,12,0,1960
2955,0.472,0.48,2,-8.953,1,0.0283,0.233,0.00186,0.0881,0.419,111.43,151640,4,22.35142,10,1,1960
2956,0.783,0.42,11,-11.05,0,0.103,0.0722,0.0316,0.0692,0.716,131.75,130320,4,38.315,7,0,1960
2957,0.423,0.422,10,-15.12,1,0.0344,0.74,2.82e-05,0.122,0.434,106.824,183000,4,52.18562,7,1,1960
2958,0.816,0.382,8,-8.569,1,0.0695,0.503,0.0,0.0717,0.756,112.318,149002,4,32.45397,9,0,1960
2959,0.618,0.235,10,-13.365,1,0.0455,0.707,0.000679,0.199,0.569,121.142,150267,4,48.14227,8,0,1960
2960,0.17,0.265,3,-13.989,1,0.0343,0.968,0.927,0.294,0.19,86.968,122067,4,22.27599,8,0,1960
2961,0.702,0.743,9,-7.479,0,0.0406,0.684,0.353,0.081,0.796,108.025,124440,4,67.92668,6,1,1960
2962,0.738,0.64,7,-6.542,1,0.04,0.41,0.0,0.315,0.757,104.82,155560,4,48.35468,8,1,1960
2963,0.559,0.244,4,-17.148,1,0.0445,0.922,0.924,0.267,0.613,131.119,282387,4,46.57721,12,0,1960
2964,0.725,0.498,1,-9.606,1,0.0393,0.292,2.47e-05,0.0387,0.827,115.77,159773,4,44.54942,7,1,1960
2965,0.524,0.928,2,-7.978,1,0.0308,0.0133,0.897,0.0922,0.587,130.467,154400,4,22.39807,8,0,1960
2966,0.247,0.426,6,-9.31,1,0.0335,0.872,9.03e-06,0.148,0.163,76.272,185080,4,41.2661,9,1,1960
2967,0.519,0.533,1,-12.462,0,0.154,0.649,0.00012,0.314,0.735,168.183,192920,4,77.79962,10,0,1960
2968,0.476,0.614,8,-10.126,1,0.198,0.506,0.205,0.278,0.557,74.881,452013,4,46.45363,20,0,1960
2969,0.519,0.414,7,-18.432,1,0.0541,0.0362,0.000232,0.662,0.824,129.553,176507,4,81.6361,7,1,1960
2970,0.455,0.288,5,-12.099,1,0.0411,0.852,1.68e-05,0.0777,0.64,123.188,169831,1,32.3097,8,0,1960
2971,0.372,0.433,8,-8.61,1,0.0357,0.658,0.0019,0.293,0.598,82.547,210823,4,32.86762,11,0,1960
2972,0.566,0.402,7,-10.601,1,0.0298,0.684,8.23e-05,0.128,0.505,114.965,144667,4,35.9096,7,0,1960
2973,0.556,0.519,7,-10.511,1,0.0322,0.732,0.0,0.11,0.775,99.649,166000,3,51.89711,7,1,1960
2974,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773,4,17.35028,6,1,1960
2975,0.51,0.382,0,-13.637,1,0.0613,0.54,0.0,0.122,0.821,111.63,151467,1,29.9578,8,1,1960
2976,0.393,0.594,9,-5.986,1,0.0267,0.0394,0.0,0.0479,0.927,139.535,175040,4,40.89166,7,1,1960
2977,0.213,0.294,7,-23.385,0,0.0535,0.865,0.965,0.113,0.0757,73.969,578733,4,28.97043,17,0,1960
2978,0.577,0.491,7,-15.118,1,0.0938,0.685,0.0,0.106,0.771,112.315,173813,4,52.92602,9,0,1960
2979,0.523,0.814,2,-9.377,1,0.0735,0.362,0.0,0.077,0.794,101.474,175507,4,21.5588,10,0,1960
2980,0.428,0.501,5,-11.743,1,0.0354,0.0221,0.554,0.0886,0.565,115.922,218613,4,38.87954,12,0,1960
2981,0.366,0.401,1,-6.766,1,0.0314,0.583,0.000377,0.144,0.71,108.462,125200,4,29.74806,7,1,1960
2982,0.48,0.454,5,-12.248,1,0.0572,0.935,0.00264,0.538,0.575,65.919,125632,3,29.0435,7,1,1960
2983,0.232,0.0319,2,-28.03,1,0.0334,0.821,3.74e-05,0.226,0.26,81.0,176254,3,33.68346,8,1,1960
2984,0.626,0.476,2,-11.53,1,0.0266,0.707,0.0,0.0947,0.802,98.582,168800,4,26.27944,9,1,1960
2985,0.67,0.493,6,-11.304,1,0.0751,0.285,0.0,0.0495,0.928,93.867,150427,4,29.72318,11,1,1960
2986,0.59,0.736,10,-8.459,0,0.0465,0.338,0.0,0.318,0.964,100.76,144387,4,47.44518,6,0,1960
2987,0.371,0.244,8,-8.968,1,0.03,0.725,8.87e-05,0.456,0.51,173.908,175627,3,29.11953,9,1,1960
2988,0.668,0.0961,3,-16.898,1,0.0441,0.99,0.936,0.129,0.57,109.229,72347,4,23.79878,5,0,1960
2989,0.692,0.595,5,-10.899,1,0.0433,0.111,0.0,0.398,0.967,127.006,135133,4,43.30964,8,1,1960
2990,0.583,0.43,9,-11.705,1,0.0768,0.842,0.0,0.145,0.678,118.953,166120,4,46.25565,8,1,1960
2991,0.543,0.215,5,-15.221,0,0.0342,0.949,0.841,0.121,0.229,115.705,145461,4,33.22946,7,1,1960
2992,0.518,0.583,5,-12.06,0,0.0356,0.0518,0.0,0.211,0.876,132.638,137467,4,29.07863,6,1,1960
2993,0.439,0.961,1,-9.381,0,0.0559,0.00612,0.882,0.352,0.722,102.43,159427,4,44.76465,9,1,1960
2994,0.29,0.252,4,-14.656,0,0.0287,0.81,0.861,0.182,0.357,92.315,131693,4,21.53859,7,0,1960
2995,0.6,0.948,0,-6.106,0,0.0736,0.794,0.00145,0.168,0.641,130.612,138554,4,36.42155,6,0,1960
2996,0.584,0.463,5,-10.368,1,0.0323,0.467,0.0225,0.332,0.79,150.792,226213,5,26.7696,9,0,1960
2997,0.669,0.266,7,-7.074,0,0.0407,0.591,0.0,0.155,0.63,100.705,150133,4,32.41172,8,0,1960
2998,0.336,0.213,7,-18.07,0,0.0557,0.962,0.954,0.237,0.184,83.949,195600,4,42.14331,8,0,1960
2999,0.436,0.512,1,-7.372,1,0.0304,0.726,9.63e-06,0.258,0.768,152.084,140773,4,26.15897,8,1,1960
3000,0.459,0.446,5,-7.341,1,0.031,0.564,0.00432,0.111,0.483,86.176,274267,4,49.3626,8,1,1960
3001,0.477,0.0612,5,-20.687,1,0.0389,0.992,2.93e-06,0.134,0.2,78.088,103664,4,30.66282,6,0,1960
3002,0.442,0.562,10,-9.08,1,0.0267,0.177,2.03e-05,0.12,0.671,99.749,189600,3,36.4397,8,1,1960
3003,0.493,0.108,8,-18.451,1,0.0673,0.992,0.531,0.331,0.261,74.11,275467,4,41.31266,13,0,1960
3004,0.165,0.232,6,-15.668,0,0.0362,0.647,4.69e-05,0.121,0.148,73.899,168333,5,54.76606,7,1,1960
3005,0.495,0.407,4,-17.378,1,0.0315,0.828,9.31e-06,0.147,0.431,73.063,198080,3,28.96013,10,1,1960
3006,0.197,0.104,3,-21.012,1,0.0335,0.903,0.953,0.255,0.0393,63.374,108907,4,32.99732,6,0,1960
3007,0.477,0.842,4,-7.356,1,0.0371,0.0142,0.106,0.271,0.796,96.457,236400,4,86.48069,10,1,1960
3008,0.565,0.473,0,-8.42,0,0.0345,0.776,3.61e-06,0.278,0.595,107.275,148560,3,21.91239,6,1,1960
3009,0.418,0.876,3,-6.843,1,0.125,0.0265,0.888,0.139,0.865,152.549,150600,4,47.06558,8,0,1960
3010,0.684,0.525,10,-8.923,1,0.0898,0.582,0.0,0.161,0.819,113.698,176840,4,53.33874,9,1,1960
3011,0.452,0.644,10,-9.061,1,0.049,0.376,0.0,0.196,0.854,144.995,125160,4,24.49597,8,1,1960
3012,0.606,0.312,9,-9.329,1,0.122,0.907,0.0,0.244,0.712,134.987,177387,4,28.71574,10,0,1960
3013,0.392,0.471,9,-10.518,0,0.0377,0.309,0.0577,0.287,0.382,139.957,751920,4,38.18317,25,0,1960
3014,0.433,0.487,11,-14.596,0,0.0326,0.102,0.00455,0.353,0.822,149.574,159427,4,19.87244,11,1,1960
3015,0.575,0.315,9,-11.134,0,0.0309,0.623,0.0,0.0851,0.404,110.241,166339,4,33.51385,7,0,1960
3016,0.438,0.113,2,-13.695,1,0.0627,0.987,0.000435,0.107,0.298,179.82,175728,4,21.69956,8,0,1960
3017,0.485,0.412,7,-9.79,1,0.0268,0.794,0.0,0.713,0.521,100.356,155147,4,46.79954,6,1,1960
3018,0.502,0.415,10,-14.288,1,0.0416,0.00981,0.895,0.219,0.663,130.545,323933,4,66.72069,15,0,1960
3019,0.558,0.802,10,-4.091,0,0.0896,0.465,0.0,0.199,0.902,128.348,153333,4,29.66513,9,1,1960
3020,0.598,0.535,4,-11.049,1,0.0492,0.577,0.629,0.101,0.411,127.02,157840,4,54.06526,6,0,1960
3021,0.417,0.84,8,-6.914,1,0.0489,0.449,0.0,0.334,0.961,155.687,97573,4,46.93426,5,1,1960
3022,0.69,0.766,7,-9.542,1,0.0916,0.591,0.0,0.0724,0.853,129.685,135915,4,52.921,8,1,1960
3023,0.39,0.655,8,-6.846,1,0.0365,0.534,3.4e-06,0.165,0.789,147.541,125587,4,56.15469,7,1,1960
3024,0.72,0.398,9,-10.637,1,0.0379,0.539,0.0,0.105,0.965,125.321,162707,4,30.68503,10,0,1960
3025,0.779,0.453,2,-10.404,1,0.0435,0.836,0.022,0.0943,0.831,105.946,136160,4,42.00087,6,1,1960
3026,0.515,0.384,11,-10.825,1,0.031,0.649,9.58e-06,0.527,0.572,144.27,142800,4,28.62506,7,1,1960
3027,0.481,0.401,11,-9.969,0,0.0286,0.87,0.00103,0.176,0.37,67.26,165107,4,87.45932,5,1,1960
3028,0.661,0.377,7,-11.788,1,0.0283,0.834,2.18e-05,0.165,0.758,107.718,146013,4,27.53917,9,0,1960
3029,0.0965,0.183,3,-18.814,0,0.0389,0.785,0.752,0.117,0.0724,83.711,159000,4,33.33893,8,0,1960
3030,0.641,0.345,10,-13.745,1,0.0452,0.827,0.00895,0.0688,0.668,105.437,162640,4,28.98683,6,1,1960
3031,0.441,0.289,2,-10.727,0,0.038,0.701,0.0,0.344,0.749,126.937,123867,3,26.75737,6,0,1960
3032,0.496,0.683,2,-12.433,1,0.0323,0.259,0.0,0.105,0.834,175.924,159907,4,51.1989,7,0,1960
3033,0.689,0.62,5,-12.379,1,0.0418,0.383,0.0,0.123,0.956,82.063,173825,4,35.20447,10,1,1960
3034,0.471,0.583,9,-5.049,0,0.028,0.817,0.000143,0.163,0.731,96.063,137253,4,62.51798,4,0,1960
3035,0.731,0.449,6,-15.3,1,0.04,0.276,3.53e-06,0.122,0.86,125.861,172760,4,30.03777,10,1,1960
3036,0.481,0.316,7,-11.466,0,0.0262,0.739,0.000157,0.183,0.345,102.36,158707,4,30.05161,9,0,1960
3037,0.831,0.741,4,-14.312,1,0.0707,0.582,0.0,0.058,0.79,99.705,139400,4,23.55894,5,1,1960
3038,0.553,0.278,6,-10.679,1,0.0432,0.798,2.14e-05,0.336,0.724,130.306,217840,3,39.98903,14,0,1960
3039,0.496,0.508,8,-9.899,0,0.0539,0.897,0.0911,0.295,0.821,120.991,251773,4,24.44008,15,0,1960
3040,0.589,0.758,1,-4.158,1,0.0315,0.0715,0.00842,0.104,0.869,113.864,140267,4,61.10432,6,1,1960
3041,0.487,0.522,7,-10.055,1,0.0357,0.839,6.95e-05,0.0924,0.607,89.88,290333,3,33.99944,16,0,1960
3042,0.467,0.185,7,-17.389,1,0.0544,0.792,3.89e-06,0.158,0.72,112.676,153370,4,51.72247,6,0,1960
3043,0.557,0.811,0,-5.427,1,0.0663,0.19,0.0303,0.172,0.798,78.888,145373,4,42.78074,6,1,1960
3044,0.557,0.423,2,-11.415,1,0.0409,0.845,0.0,0.444,0.699,141.635,206880,4,39.12729,12,1,1960
3045,0.663,0.638,2,-8.765,1,0.0592,0.691,0.0,0.302,0.869,119.479,146493,4,49.12307,7,1,1960
3046,0.914,0.465,5,-11.406,1,0.0618,0.67,0.0,0.222,0.932,110.205,133120,4,57.04533,4,1,1960
3047,0.858,0.396,10,-9.424,1,0.0865,0.648,0.908,0.0856,0.922,101.074,129973,4,63.50933,5,1,1960
3048,0.526,0.555,2,-8.763,1,0.0288,0.0577,0.0,0.132,0.689,123.946,167387,4,36.47421,8,1,1960
3049,0.24,0.0867,7,-18.238,0,0.0304,0.959,0.95,0.111,0.0371,98.185,97218,4,32.00987,6,0,1960
3050,0.45,0.805,11,-8.229,1,0.0684,0.792,2.98e-06,0.417,0.494,138.006,163373,4,23.81117,10,1,1960
3051,0.46,0.494,5,-12.172,1,0.0367,0.642,7.63e-05,0.0826,0.948,123.086,160613,4,50.81552,7,0,1960
3052,0.424,0.304,8,-14.913,0,0.0322,0.63,0.344,0.0865,0.225,121.32,174382,4,24.22038,11,1,1960
3053,0.68,0.448,0,-8.398,1,0.0302,0.698,0.0,0.227,0.567,118.461,177707,3,28.54759,8,1,1960
3054,0.374,0.439,6,-16.867,0,0.0402,0.791,0.00839,0.169,0.0811,94.248,295933,4,23.75286,15,0,1960
3055,0.652,0.471,7,-11.221,1,0.0323,0.83,0.0,0.318,0.828,114.542,177200,4,22.94398,10,1,1960
3056,0.459,0.523,4,-8.618,0,0.0282,0.409,1.05e-06,0.412,0.655,130.985,149493,4,30.61774,9,0,1960
3057,0.563,0.564,0,-9.371,1,0.0278,0.0534,0.0,0.228,0.716,126.287,171493,4,52.89839,8,1,1960
3058,0.81,0.741,0,-4.918,1,0.0415,0.339,5.51e-06,0.124,0.922,113.044,251373,4,42.75252,13,1,1960
3059,0.383,0.426,9,-13.545,0,0.03,0.0654,4.39e-05,0.135,0.76,144.59,204480,4,31.08521,12,0,1960
3060,0.387,0.555,8,-9.796,1,0.0355,0.483,0.0,0.207,0.764,152.436,141507,4,28.21148,6,1,1960
3061,0.579,0.165,6,-15.553,1,0.0906,0.967,8.86e-06,0.717,0.495,105.527,228173,3,32.43976,14,0,1960
3062,0.518,0.235,1,-12.036,1,0.0388,0.991,0.875,0.501,0.838,69.326,187373,3,57.38863,7,0,1960
3063,0.277,0.468,7,-10.429,0,0.0353,0.746,0.000201,0.205,0.534,112.614,152533,4,28.70005,9,1,1960
3064,0.393,0.251,2,-11.723,1,0.033,0.857,0.0,0.214,0.196,102.284,299000,4,22.04429,13,0,1960
3065,0.671,0.46,5,-13.482,1,0.0346,0.267,0.366,0.0379,0.812,142.696,176693,4,35.9915,9,1,1960
3066,0.457,0.421,5,-9.486,1,0.0319,0.823,0.0,0.319,0.659,125.365,142467,4,60.81058,6,1,1960
3067,0.419,0.0475,0,-17.205,1,0.0404,0.985,0.686,0.0913,0.245,74.226,279533,3,33.46188,9,0,1960
3068,0.393,0.717,11,-9.278,0,0.043,0.453,0.0,0.0914,0.7,135.998,397293,4,31.22261,19,0,1960
3069,0.326,0.465,1,-9.431,1,0.0285,0.905,0.0,0.277,0.532,107.941,154173,3,27.2438,7,1,1960
3070,0.615,0.663,7,-12.077,1,0.0561,0.12,0.673,0.06,0.971,94.295,95187,4,33.08736,6,0,1960
3071,0.652,0.44,0,-11.474,0,0.0315,0.723,5.79e-06,0.103,0.711,106.863,175867,4,41.06682,8,1,1960
3072,0.312,0.335,0,-11.944,1,0.0298,0.849,1.34e-05,0.269,0.17,90.864,156000,3,34.73035,7,1,1960
3073,0.716,0.412,3,-12.064,1,0.0354,0.869,0.0,0.0624,0.51,124.251,163920,4,34.27131,8,1,1960
3074,0.417,0.41,10,-12.107,1,0.0369,0.305,0.000423,0.11,0.954,172.378,117493,4,36.11071,6,1,1960
3075,0.295,0.178,2,-19.058,0,0.0477,0.92,0.935,0.0994,0.253,79.603,628453,3,73.08148,20,0,1960
3076,0.448,0.412,7,-4.428,1,0.0308,0.402,1.41e-05,0.283,0.626,89.07,193973,4,20.07677,10,0,1960
3077,0.314,0.367,8,-8.975,1,0.0301,0.795,0.0592,0.0784,0.443,86.095,126480,4,35.7584,7,0,1960
3078,0.238,0.344,2,-15.443,1,0.0395,0.802,0.72,0.347,0.187,145.474,529227,4,54.82285,25,0,1960
3079,0.67,0.776,4,-10.035,1,0.0749,0.0168,3.01e-06,0.0732,0.765,96.93,168573,4,45.59322,10,1,1960
3080,0.561,0.536,0,-9.175,1,0.0282,0.69,0.000134,0.0808,0.471,110.57,131533,4,28.38352,8,1,1960
3081,0.499,0.691,0,-5.777,1,0.0333,0.576,0.0,0.0825,0.874,147.34,117000,4,25.08945,5,1,1960
3082,0.687,0.835,10,-8.088,1,0.0454,0.745,0.946,0.144,0.834,114.733,142864,4,35.3066,5,1,1960
3083,0.379,0.313,2,-20.558,0,0.0397,0.99,0.864,0.0909,0.927,95.976,248907,4,37.60934,14,0,1960
3084,0.351,0.166,0,-14.566,1,0.0477,0.793,0.0,0.205,0.205,72.391,171427,4,32.23088,8,1,1960
3085,0.502,0.756,9,-9.727,1,0.0531,0.829,0.188,0.0846,0.769,123.343,139440,4,39.32597,7,1,1960
3086,0.648,0.699,0,-6.213,1,0.0321,0.421,0.0,0.422,0.923,104.348,151667,4,64.9319,6,0,1960
3087,0.213,0.168,5,-20.315,1,0.0382,0.952,0.69,0.136,0.206,122.744,123187,3,61.8196,5,0,1960
3088,0.568,0.628,8,-10.244,1,0.106,0.697,0.0,0.488,0.551,140.897,313707,4,36.84611,13,1,1960
3089,0.657,0.0911,5,-24.161,0,0.944,0.731,0.0,0.296,0.242,79.817,241526,3,27.36894,9,0,1960
3090,0.567,0.574,10,-10.011,1,0.0462,0.0035,0.732,0.0775,0.883,159.349,113253,4,64.83294,4,0,1960
3091,0.707,0.2,2,-17.468,1,0.924,0.331,1.29e-05,0.0748,0.334,131.905,171253,5,46.37002,8,0,1960
3092,0.131,0.417,11,-14.117,0,0.0414,0.263,0.956,0.121,0.0634,165.595,116951,3,24.58564,7,0,1960
3093,0.448,0.219,11,-19.152,0,0.0318,0.332,0.338,0.115,0.281,114.655,216200,4,21.34797,12,0,1960
3094,0.174,0.233,4,-16.267,0,0.0337,0.821,0.00864,0.306,0.255,184.608,187173,4,35.35612,10,0,1960
3095,0.412,0.148,1,-19.607,1,0.0609,0.965,7.87e-05,0.0619,0.308,101.028,121640,3,42.65136,5,0,1960
3096,0.307,0.236,8,-12.63,0,0.0299,0.648,0.000624,0.145,0.147,89.845,147805,4,27.22264,6,0,1960
3097,0.518,0.466,7,-13.555,1,0.0325,0.326,1.11e-06,0.174,0.642,114.303,167293,4,16.93737,10,1,1960
3098,0.773,0.735,2,-8.257,0,0.0599,0.848,0.104,0.171,0.878,117.25,212000,4,26.38547,9,0,1960
3099,0.194,0.282,3,-19.264,1,0.0665,0.985,0.38,0.0977,0.126,78.449,148093,3,25.24237,9,0,1960
3100,0.496,0.346,0,-15.82,1,0.116,0.624,0.0,0.233,0.695,94.35,155933,4,33.31397,7,0,1960
3101,0.516,0.417,9,-17.412,1,0.88,0.518,0.00216,0.186,0.233,82.55,85307,4,25.6237,4,0,1960
3102,0.747,0.446,9,-13.386,1,0.0374,0.792,0.13,0.0875,0.804,125.534,152600,4,47.09546,7,0,1960
3103,0.388,0.359,7,-9.863,1,0.0307,0.889,0.0,0.149,0.482,79.959,196080,3,41.1568,8,1,1960
3104,0.542,0.246,0,-15.071,1,0.07,0.926,0.000316,0.13,0.458,46.915,68373,4,0.0,2,0,1960
3105,0.725,0.498,1,-9.606,1,0.0393,0.292,2.47e-05,0.0387,0.827,115.77,159773,4,44.54942,7,1,1960
3106,0.559,0.623,4,-6.321,1,0.0454,0.773,0.0,0.329,0.774,123.052,150021,4,32.60222,7,1,1960
